system:index,DEM,VH,VV,VV_VH_diff,azimuth,center_lat,center_lon,crater_name,date_end,date_start,dem_scale_m,dem_source,distance_m,floor_elevation_m,hillshade,rim_elevation_m,rim_radius_m,slope,.geo
749,352.0,-20.283334732055664,-14.735089302062988,5.548245429992676,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1050,327,190,371.6875,457.5,3.0334387756178676,"{""type"":""Point"",""coordinates"":[127.7882346723842,-19.16507561585793]}"
750,350.0,-21.94794273376465,-15.20401382446289,6.743929862976074,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1080,327,180,371.6875,457.5,3.033434100221467,"{""type"":""Point"",""coordinates"":[127.7880329223813,-19.164883710634157]}"
751,350.0,-22.435701370239258,-15.785592079162598,6.650108814239502,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1110,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.78783117237839,-19.16469180541039]}"
752,349.0,-23.275440216064453,-16.754697799682617,6.5207414627075195,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1140,327,180,371.6875,457.5,3.0334278667018637,"{""type"":""Point"",""coordinates"":[127.7876294223755,-19.164499900186616]}"
753,349.0,-24.31757164001465,-16.153072357177734,8.16450023651123,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1170,327,180,371.6875,457.5,3.033424750015045,"{""type"":""Point"",""coordinates"":[127.78742767237259,-19.164307994962847]}"
754,349.0,-22.72386360168457,-15.921741485595703,6.802122116088867,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1200,327,180,371.6875,457.5,6.0499296268203056,"{""type"":""Point"",""coordinates"":[127.78722592236967,-19.164116089739075]}"
755,350.0,-24.370637893676758,-16.270217895507812,8.100420951843262,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1230,327,190,371.6875,457.5,3.033416958468025,"{""type"":""Point"",""coordinates"":[127.78702417236676,-19.16392418451531]}"
756,350.0,-22.426733016967773,-15.264615058898926,7.162118911743164,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1260,327,190,371.6875,457.5,3.0334138410986733,"{""type"":""Point"",""coordinates"":[127.78682242236384,-19.163732279291537]}"
757,349.0,-23.653614044189453,-15.474448204040527,8.179165840148926,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1290,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.78662067236093,-19.163540374067765]}"
758,349.0,-23.318788528442383,-15.157119750976562,8.16166877746582,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1320,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.78641892235804,-19.163348468843992]}"
759,350.0,-23.070833206176758,-16.332509994506836,6.7383222579956055,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1350,327,171,371.6875,457.5,4.285880431327876,"{""type"":""Point"",""coordinates"":[127.78621717235512,-19.163156563620223]}"
760,350.0,-24.086809158325195,-16.117053985595703,7.969756126403809,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1380,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.78601542235221,-19.16296465839645]}"
761,350.0,-23.22018051147461,-15.705557823181152,7.514623165130615,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1410,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.78581367234928,-19.162772753172685]}"
762,350.0,-24.083452224731445,-16.71487045288086,7.368581295013428,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1440,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.78561192234636,-19.162580847948913]}"
763,351.0,-24.439559936523438,-16.792190551757812,7.64736795425415,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1470,327,171,371.6875,457.5,4.285860653489227,"{""type"":""Point"",""coordinates"":[127.78541017234345,-19.16238894272514]}"
764,350.0,-23.575963973999023,-15.964141845703125,7.611822128295898,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1500,327,171,371.6875,457.5,3.033385793297981,"{""type"":""Point"",""coordinates"":[127.78520842234056,-19.162197037501368]}"
765,327.0,-27.43694496154785,-21.397397994995117,6.039547443389893,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),0,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.1717922986899]}"
766,327.0,-27.720245361328125,-23.06709098815918,4.653153419494629,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),30,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.7951867361713,-19.171541562431756]}"
767,327.0,-28.636940002441406,-23.100980758666992,5.535959243774414,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),60,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79507754985652,-19.171290826173607]}"
768,327.0,-28.331743240356445,-21.387052536010742,6.944690704345703,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),90,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79496836354174,-19.17104008991546]}"
769,326.0,-26.360227584838867,-19.104448318481445,7.255778789520264,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),120,327,190,371.6875,457.5,3.0335432073541573,"{""type"":""Point"",""coordinates"":[127.79485917722697,-19.17078935365732]}"
770,326.0,-21.72378158569336,-13.315977096557617,8.407804489135742,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),150,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79474999091218,-19.17053861739917]}"
771,327.0,-18.592100143432617,-10.9876070022583,7.604492664337158,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),180,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.7946408045974,-19.17028788114103]}"
772,329.0,-20.181926727294922,-13.217849731445312,6.964076995849609,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),210,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79453161828262,-19.170037144882887]}"
773,331.0,-19.224451065063477,-13.347830772399902,5.876620769500732,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),240,327,180,371.6875,457.5,6.0501367388363905,"{""type"":""Point"",""coordinates"":[127.79442243196785,-19.169786408624738]}"
774,331.0,-19.02953338623047,-13.96191120147705,5.06762170791626,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),270,327,171,371.6875,457.5,3.0335198246390687,"{""type"":""Point"",""coordinates"":[127.79431324565306,-19.16953567236659]}"
775,332.0,-18.83330726623535,-13.8396577835083,4.993649959564209,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),300,327,180,371.6875,457.5,3.0335151481307188,"{""type"":""Point"",""coordinates"":[127.79420405933828,-19.169284936108447]}"
776,335.0,-19.537057876586914,-14.030862808227539,5.506194591522217,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),330,327,162,371.6875,457.5,10.817322911125409,"{""type"":""Point"",""coordinates"":[127.7940948730235,-19.169034199850305]}"
777,337.0,-16.33454704284668,-11.323996543884277,5.010550498962402,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),360,327,163,371.6875,457.5,23.605389704700535,"{""type"":""Point"",""coordinates"":[127.79398568670872,-19.16878346359216]}"
778,345.0,-14.720102310180664,-9.273738861083984,5.44636344909668,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),390,327,117,371.6875,457.5,34.16300111959876,"{""type"":""Point"",""coordinates"":[127.79387650039395,-19.168532727334014]}"
779,361.0,-15.416478157043457,-7.1749467849731445,8.241531372070312,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),420,327,132,371.6875,457.5,31.716531058783723,"{""type"":""Point"",""coordinates"":[127.79376731407916,-19.16828199107587]}"
780,371.0,-16.7955265045166,-9.303836822509766,7.491689682006836,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),450,327,180,371.6875,457.5,14.840606075728813,"{""type"":""Point"",""coordinates"":[127.79365812776439,-19.168031254817723]}"
781,376.0,-19.894224166870117,-13.037260055541992,6.856963634490967,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),480,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.7935489414496,-19.167780518559574]}"
782,373.0,-21.407373428344727,-13.65149211883545,7.755880832672119,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),510,327,218,371.6875,457.5,11.968122317830684,"{""type"":""Point"",""coordinates"":[127.79343975513483,-19.167529782301433]}"
783,362.0,-20.524494171142578,-11.907330513000488,8.617164611816406,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),540,327,180,371.6875,457.5,20.352641949956926,"{""type"":""Point"",""coordinates"":[127.79333056882004,-19.16727904604329]}"
784,360.0,-21.390764236450195,-15.105673789978027,6.285089015960693,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),570,327,180,371.6875,457.5,6.050037811409874,"{""type"":""Point"",""coordinates"":[127.79322138250527,-19.167028309785145]}"
785,360.0,-21.25666046142578,-15.134818077087402,6.121842861175537,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),600,327,180,371.6875,457.5,6.050028537898903,"{""type"":""Point"",""coordinates"":[127.79311219619049,-19.166777573527]}"
786,362.0,-21.54684829711914,-16.09165382385254,5.455194473266602,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),630,327,180,371.6875,457.5,3.0334652699782283,"{""type"":""Point"",""coordinates"":[127.7930030098757,-19.166526837268854]}"
787,364.0,-20.502120971679688,-16.086496353149414,4.415625095367432,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),660,327,171,371.6875,457.5,4.285961748385262,"{""type"":""Point"",""coordinates"":[127.79289382356093,-19.16627610101071]}"
788,363.0,-20.64261245727539,-15.602636337280273,5.039975166320801,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),690,327,180,371.6875,457.5,3.0334559188825865,"{""type"":""Point"",""coordinates"":[127.79278463724614,-19.166025364752564]}"
789,362.0,-21.650548934936523,-15.344866752624512,6.3056817054748535,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),720,327,161,371.6875,457.5,6.049991444856115,"{""type"":""Point"",""coordinates"":[127.79267545093137,-19.165774628494418]}"
790,362.0,-21.581449508666992,-15.15603256225586,6.425417900085449,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),750,327,171,371.6875,457.5,3.033446567416968,"{""type"":""Point"",""coordinates"":[127.79256626461658,-19.165523892236276]}"
791,360.0,-20.969945907592773,-15.194316864013672,5.775628089904785,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),780,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79245707830181,-19.16527315597813]}"
792,359.0,-20.848037719726562,-15.655250549316406,5.1927876472473145,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),810,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79234789198702,-19.16502241971999]}"
793,359.0,-21.410282135009766,-15.452693939208984,5.957588195800781,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),840,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79223870567225,-19.164771683461844]}"
794,359.0,-21.725231170654297,-16.16246223449707,5.562769889831543,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),870,327,190,371.6875,457.5,3.0334278669804533,"{""type"":""Point"",""coordinates"":[127.79212951935747,-19.16452094720369]}"
795,357.0,-21.600858688354492,-15.312246322631836,6.288612365722656,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),900,327,180,371.6875,457.5,3.033423191832496,"{""type"":""Point"",""coordinates"":[127.79202033304269,-19.16427021094555]}"
796,356.0,-21.872024536132812,-15.182345390319824,6.689679145812988,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),930,327,180,371.6875,457.5,3.03341851647045,"{""type"":""Point"",""coordinates"":[127.79191114672791,-19.164019474687407]}"
797,356.0,-22.902359008789062,-15.897660255432129,7.004698753356934,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),960,327,180,371.6875,457.5,3.0334138414397227,"{""type"":""Point"",""coordinates"":[127.79180196041312,-19.163768738429265]}"
798,355.0,-24.705625534057617,-16.148719787597656,8.556905746459961,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),990,327,180,371.6875,457.5,3.0334091665501597,"{""type"":""Point"",""coordinates"":[127.79169277409835,-19.163518002171116]}"
799,354.0,-22.540925979614258,-15.150115966796875,7.390810012817383,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1020,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79158358778356,-19.16326726591297]}"
800,352.0,-25.012531280517578,-16.09278106689453,8.919751167297363,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1050,327,199,371.6875,457.5,8.52431911790621,"{""type"":""Point"",""coordinates"":[127.79147440146879,-19.163016529654826]}"
801,354.0,-25.622331619262695,-17.076141357421875,8.546189308166504,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1080,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.791365215154,-19.16276579339668]}"
802,355.0,-23.38472557067871,-15.964341163635254,7.420383453369141,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1110,327,199,371.6875,457.5,6.049870905622354,"{""type"":""Point"",""coordinates"":[127.79125602883923,-19.162515057138535]}"
803,355.0,-24.450990676879883,-15.484243392944336,8.966747283935547,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1140,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79114684252445,-19.16226432088039]}"
804,355.0,-24.15970802307129,-16.452665328979492,7.7070417404174805,337.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1170,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79103765620967,-19.162013584622247]}"
